author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Liu W.,Shanghai Jiao Tong University School of Medicine,Shanghai,China,2015-12-01,Regulation Policy on Tissue Engineering and Regenerative Medicine in Asian-Pacific Region,31.2312707,121.4700152,3
Baïri A.,Laboratoire de Thermique Interfaces et Environnement,Nanterre,France,2015-12-01,Effects of the wire-bonding technique on the QFN16b's thermal performance. New correlations for the free convective heat transfer coefficient,48.8924273,2.2071267,0
Ravikumar Y.,Yeungnam University,Gyeongsan,South Korea,2015-12-01,Incorporating unnatural amino acids to engineer biocatalysts for industrial bioprocess applications,35.825122,128.741329,3
Martin-Gutierrez J.,Universidad de la Laguna,San Cristobal de La Laguna,Spain,2015-12-02,Managing first PBL experiences: Cross competences in a traditional environment,28.4857715,-16.3159422,-1
Pearson J.,Amgen Incorporated,Thousand Oaks,United States,2015-12-01,Bioanalytical approaches to assess the proteolytic stability of therapeutic fusion proteins,34.1705609,-118.8375937,2
van Eck D.,Universiteit Gent,Ghent,Belgium,2015-12-01,Validating Function-Based Design Methods: an Explanationist Perspective,51.0538286,3.7250121,0
Liu W.R.,Tianjin Navigation Instrument Research Institute,Tianjin,China,2015-12-01,Pretreatment method for marine-radar video transmission over a network,39.3032619,117.4163641,3
Fan C.,Jiangnan University,Wuxi,China,2015-12-01,Engineering of Alicyclobacillus hesperidum l-Arabinose Isomerase for Improved Catalytic Activity and Reduced pH Optimum Using Random and Site-Directed Mutagenesis,31.5776626,120.2952752,3
El Faquih L.,Ecole Nationale Supérieure d'Informatique et d'Analyse des Systèmes,Rabat,Morocco,2015-12-15,Configurable process models: A semantic validation,34.02236,-6.8340222,0
Xie H.,State Key Laboratory of Advanced Design and Manufacturing for Vehicle Body,Changsha,China,2015-12-28,Fatigue analysis and structure optimization design on punch of high strength steel stamping die,28.1450774,113.2384362,3
Sueyoshi T.,New Mexico Institute of Mining and Technology,Socorro,United States,2015-12-01,Comparison among U.S. industrial sectors by DEA environmental assessment: Equipped with analytical capability to handle zero or negative in production factors,34.0572858,-106.8930799,2
Farhang P.,"University of Southern Denmark, Sønderborg",Sonderborg,Denmark,2015-12-01,New technique for voltage tracking control of a boost converter based on the PSO algorithm and LTspice,54.9089186,9.7897999,0
Dehkordi M.,"Islamic Azad University, Shahrekord Branch",Shahr-e Kord,Iran,2015-12-01,Deletion of Salmonella enterica serovar typhimurium sipC gene,32.3257366,50.8497369,0
Jendrej J.,Centre de Mathématiques Laurent Schwartz Ecole Polytechnique,Palaiseau,France,2015-12-29,On some extensions of the FKN theorem,48.7144587,2.2453842,0
Bodnar E.,University of Manitoba,Winnipeg,Canada,2015-12-01,Mass spectrometric analysis of products of metabolic glycan engineering with azido-modification of sialic acids,49.8955367,-97.1384584,2
Kang X.,Hefei University of Technology,Hefei,China,2015-12-15,Study on the building structural overlapping decentralized control based on energy-to-peak control algorithm,31.8665676,117.281428,3
Garyfallidou D.,University of Patras,Rio,Greece,2015-12-16,"Everyday devices taught and explained to primary school children by following the energy transformations, using web-based software",38.2981583,21.7775953,0
Velusamy T.,Ulster University,Coleraine,United Kingdom,2015-12-30,Varying Surface Chemistries for p-Doped and n-Doped Silicon Nanocrystals and Impact on Photovoltaic Devices,55.1315912,-6.671861,0
Hu Y.,University College London,London,United Kingdom,2015-12-01,Population-based prediction of subject-specific prostate deformation for MR-to-ultrasound image registration,51.5074456,-0.1277653,0
Giones F.,La Salle,Barcelona,Spain,2015-12-10,Do great technological ideas make great business opportunities? Entrepreneur's self-regulatory focus in opportunity building,41.3828939,2.1774322,0
Kashchenko A.A.,Yaroslavl State University,Yaroslavl,Russian Federation,2015-12-01,Analysis of running waves stability in the Ginzburg–Landau equation with small diffusion,57.6263877,39.8933705,0
Hitchcock J.M.,College of Engineering and Physical Sciences,Laramie,United States,2015-12-01,On the NP-completeness of the Minimum Circuit Size Problem,41.3116442,-105.5917876,2
Wu I.C.,National Kaohsiung University of Science and Technology,Kaohsiung,Taiwan,2015-12-01,A BIM-based monitoring system for urban deep excavation projects,22.6203348,120.3120375,3
Wu H.,Indiana University School of Informatics and Computing,Indianapolis,United States,2015-12-02,Bioinformatics curriculum development and skill sets for bioinformaticians,39.7683331,-86.1583502,2
Li J.,Huazhong University of Science and Technology,Wuhan,China,2015-12-01,Emergent computation: an overview,30.5951051,114.2999353,3
Turner T.,The University of New Mexico,Albuquerque,United States,2015-12-01,Retrospective stable isotope analysis reveals ecosystem responses to river regulation over the last century,35.0841034,-106.650985,2
Wang S.Y.,Ningbo University,Ningbo,China,2015-12-23,Aging models and parameters of quartz crystal resonators and oscillators,29.8622194,121.6203873,3
Yin J.,Northwest A&amp;F University,Yangling,China,2015-12-25,Experimental study on shapes of stilling basin combined with flaring gate piers,31.7574228,105.7158051,3
Kulik E.,Bayerischen Geoinstitut Forschungsinstitut für Experimentelle Geochemie und Geophysik,Bayreuth,Germany,2015-12-01,A Complete Solid Solution with Rutile-Type Structure in SiO<inf>2</inf>-GeO<inf>2</inf> System at 12 GPa and 1600°C,49.9427202,11.5763079,0
Ng J.W.P.,Etisalat British Telecom (BT) Innovation Center,Abu Dhabi,United Arab Emirates,2015-12-02,International iCampus Forum (IC15) on 'smart education in smart cities',24.4538352,54.3774014,0
Liste-Calleja L.,Universitat Autònoma de Barcelona,Cerdanyola del Valles,Spain,2015-12-01,Lactate and glucose concomitant consumption as a self-regulated pH detoxification mechanism in HEK293 cell cultures,41.4910324,2.1374969,0
Kangwa M.,Constructor University,Bremen,Germany,2015-12-01,High-level fed-batch fermentative expression of an engineered Staphylococcal protein A based ligand in E. coli: purification and characterization,53.0758196,8.8071646,0
Brown J.,Carollo Engineers,Boise,United States,2015-12-01,Biological drinking water treatment? Naturally,43.6166163,-116.200886,2
Soponpongpipat N.,Silpakorn University,Nakhon Pathom,Thailand,2015-12-01,Higher heating value prediction of torrefaction char produced from non-woody biomass,13.8918425,100.0165659,12
Gao J.,"Hualu Engineering and Technology Co., Ltd.",Xi'an,China,2015-12-01,A model of heater loss and wall temperature of heat exchanger,34.261004,108.9423363,3
Kovalevsky V.,"Institute of Computational Mathematics and Mathematical Geophysics, Siberian Branch of the Russian Academy of Sciences",Novosibirsk,Russian Federation,2015-12-21,A computer information system for genetic data analysis on the basis of a permutation test,54.96781445,82.95159894278376,13
Shen L.,National University of Singapore,Singapore City,Singapore,2015-12-24,A resilience assessment framework for critical infrastructure systems,1.2899175,103.8519072,5
Leibowicz B.D.,Stanford Engineering,Stanford,United States,2015-12-01,Growth and competition in renewable energy industries: Insights from an integrated assessment model with strategic firms,37.427467,-122.1702445,2
Yang M.,Hunan University,Changsha,China,2015-12-01,Bearing performance of new uplift anchor with side branches,28.1450774,113.2384362,3
Yao F.,Tsinghua University,Beijing,China,2015-12-03,"Nanodomain engineered (K, Na)NbO<inf>3</inf> lead-free piezoceramics: Enhanced thermal and cycling reliabilities",40.190632,116.412144,3
Zschoche R.,ETH Zürich,Zurich,Switzerland,2015-12-30,Diffusion-Limited Cargo Loading of an Engineered Protein Container,47.3744489,8.5410422,0
Abd Malek N.M.S.,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,Malaysia,2015-12-22,Critical evaluation on structural stiffness of porous cellular structure of cobalt chromium alloy,3.4895509,103.390396,5
Erickson A.E.,UW College of Engineering,Seattle,United States,2015-12-10,High-throughput and high-yield fabrication of uniaxially-aligned chitosan-based nanofibers by centrifugal electrospinning,47.6038321,-122.330062,2
Lackner D.H.,Vienna Biocenter,Vienna,Austria,2015-12-17,A generic strategy for CRISPR-Cas9-mediated gene tagging,48.2083537,16.3725042,0
Liu X.,Shanghai University of Engineering Science,Shanghai,China,2015-12-01,Reliability Reallocation for Fuel Cell Vehicles Based on Genetic Algorithm,31.2312707,121.4700152,3
Golpayegani D.,Shahid Beheshti University,Tehran,Iran,2015-12-30,Making a tradeoff between adaptation and integration in adaptive service based systems,35.6892523,51.3896004,0
Maleki E.,Sharif University of Technology - International Campus Kish Island,Kish Island,Iran,2015-12-09,Artificial neural networks application for modeling of friction stir welding effects on mechanical properties of 7075-T6 aluminum alloy,26.53608825,53.96877103832208,0
Bonifati A.,Université Claude Bernard Lyon 1,Villeurbanne,France,2015-12-01,Learning join queries from user examples,45.7733573,4.8868454,0
Ardit M.,University of Ferrara,Ferrara,Italy,2015-12-09,Compressibility of orthorhombic perovskites. the effect of transition metal ions (TMI),44.76676425,11.827938995640167,0
Takeda T.,University of Fukui,Fukui,Japan,2015-12-31,"Preface of the ""Symposium on Advances in Computational Methods of Nuclear Engineering""",35.9263502,136.6068127,3
Luan G.,Qingdao Institute of Bioenergy and Bioprocess Technology,Qingdao,China,2015-12-25,Comparative genome analysis of a thermotolerant Escherichia coli obtained by Genome Replication Engineering Assisted Continuous Evolution (GREACE) and its parent strain provides new understanding of microbial heat tolerance,36.0637967,120.3192081,3
Noorani M.,University of Tabriz,Tabriz,Iran,2015-12-28,Design and fabrication of a worm robot prototype,38.0738612,46.2978789,0
Conchon A.,Université Paris 1 Panthéon-Sorbonne,Paris,France,2015-12-16,La corvée. Measuring the efficiency of compulsory work on public roads in the eighteenth century,48.8588897,2.3200410217200766,0
Tortum A.,Atatürk Üniversitesi,Erzurum,Turkey,2015-12-01,Spatial analysis of road mortality rates in Turkey,39.90632,41.2727715,0
Zamri K.Y.,Brunel University London,Uxbridge,United Kingdom,2015-12-16,10 user interface elements for mobile learning application development,51.5449509,-0.4816672,0
Marin I.,CTIC Foundation,Gijon,Spain,2015-12-01,Generating native user interfaces for multiple devices by means of model transformation,43.5449422,-5.66275,0
Střelec M.,University of West Bohemia,Plzen,Czech Republic,2015-12-01,Probabilistic assessment of the impact of dispersed generation on voltage quality,49.7477415,13.3775249,0
Coblenz M.,School of Computer Science,Pittsburgh,United States,2015-12-14,A course-based usability analysis of Cilk Plus and OpenMP,40.4416941,-79.9900861,2
Slaughter C.,Augusta University,Augusta,United States,2015-12-01,Article watch: December 2015,33.4709714,-81.9748429,2
Gu X.,Nantong University,Nantong,China,2015-12-01,Progress and perspectives of neural tissue engineering,31.9827896,120.8904588,3
Mahmood S.,University of Engineering and Technology Taxila,Taxila,Pakistan,2015-12-10,"Innovative system to determine hidden cost of poor quality to enhance labor productivity and profitability for construction entrepreneurs, a case study",33.7474551,72.8073364,7
Chalfant J.,Massachusetts Institute of Technology,Cambridge,United States,2015-12-01,Early-Stage Design for Electric Ship,42.3656347,-71.1040018,2
Ballatore A.,"University of California, Santa Barbara",Santa Barbara,United States,2015-12-02,Conceptualising the geographic world: the dimensions of negotiation in crowdsourced cartography,34.4221319,-119.702667,2
Tang H.,Beihang University,Beijing,China,2015-12-24,Mission reliability analysis of Man-machine system,40.190632,116.412144,3
Ujor V.,Ohio Agricultural Research and Development Center,Wooster,United States,2015-12-05,Butanol production from inulin-rich chicory and Taraxacum kok-saghyz extracts: Determination of sugar utilization profile of Clostridium saccharobutylicum P262,40.7980976,-81.9397733,2
Katoch J.,The Ohio State University,Columbus,United States,2015-12-01,Adatom-induced phenomena in graphene,39.9622601,-83.0007065,2
Siltanen P.,Teknologian Tutkimuskeskus VTT,Espoo,Finland,2015-12-10,Gaze-aware video conferencing application for multiparty collaboration,60.2047672,24.6568435,0
Lei P.,Xiangya Hospital Central South University,Changsha,China,2015-12-01,A new method for xenogeneic bone graft deproteinization: Comparative study of radius defects in a rabbit model,28.1450774,113.2384362,3
An W.,Charité – Universitätsmedizin Berlin,Berlin,Germany,2015-12-01,Engineering FKBP-based destabilizing domains to build sophisticated protein regulation systems,52.510885,13.3989367,0
Avni G.,Hebrew University of Jerusalem,Jerusalem,Israel,2015-12-01,Congestion games with multisets of resources and applications in synthesis,31.7788242,35.2257626,0
Muñiz-Rodríguez F.,Recinto Universitario de Mayagüez,Mayaguez,Puerto Rico,2015-12-02,Optimal control design and implementation for the double inverted pendulum system in a graduate control course,18.21163545,-67.0953571846176,14
Lin Z.,University of Chinese Academy of Sciences,Beijing,China,2015-12-25,Improvement of butanol production by Escherichia coli via Tn5 transposon mediated mutagenesis,40.190632,116.412144,3
