author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Cutucache C.E.,University of Nebraska Omaha,Omaha,United States,2016-12-01,NE STEM 4U: an out-of-school time academic program to improve achievement of socioeconomically disadvantaged youth in STEM areas,41.2587459,-95.9383758,0
Wohlrab R.,Chalmers University of Technology,Gothenburg,Sweden,2016-12-02,Collaborative Traceability Management: Challenges and Opportunities,57.7072326,11.9670171,2
Otani T.,Central Research Institute of Electric Power Industry,Tokyo,Japan,2016-12-22,IEC 61850-based volt-var control specifications for unified use in multiple power utilities,35.6768601,139.7638947,1
Mansuripur T.S.,Harvard John A. Paulson School of Engineering and Applied Sciences,Cambridge,United States,2016-12-02,Single-mode instability in standing-wave lasers: The quantum cascade laser as a self-pumped parametric oscillator,42.3656347,-71.1040018,0
Cho C.S.,Seoul National University,Seoul,South Korea,2016-12-01,Three-dimensional printing in tissue engineering and regenerative medicine,37.5666791,126.9782914,1
Abduo M.,Egyptian Petroleum Research Institute,Cairo,Egypt,2016-12-01,Comparative study of using Water-Based mud containing Multiwall Carbon Nanotubes versus Oil-Based mud in HPHT fields,30.0443879,31.2357257,2
Wan H.,Beihang University,Beijing,China,2016-12-01,Closed form solution of stress intensity factors for cracks emanating from surface semi-spherical cavity in finite body with energy release rate method,40.190632,116.412144,1
Mohd Nor M.K.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2016-12-07,Development of Vehicle Model Test for Road Loading Analysis of Sedan Model,1.933333,103.0,8
Valente M.,Politecnico di Milano,Milan,Italy,2016-12-01,Dissipative devices for earthquake resistant composite steel structures: bolted versus welded solution,45.4641943,9.1896346,2
Huang X.,University of Calgary,Calgary,Canada,2016-12-01,A simple dilation-recompaction model for hydraulic fracturing,51.0456064,-114.057541,13
Rupp M.,University of Central Florida,Orlando,United States,2016-12-01,Driving under the influence of distraction: Examining dissociations between risk perception and engagement in distracted driving,28.5421109,-81.3790304,0
Jewett A.,National Center for Injury Prevention and Control,Atlanta,United States,2016-12-01,"Parental perceptions of teen driving: Restrictions, worry and influence",33.7489924,-84.3902644,0
Schachner L.,Northwestern University,Evanston,United States,2016-12-20,Characterization of chain pairing variants of bispecific IgG Expressed in a single host cell by high-resolution native and denaturing mass spectrometry,42.0470043,-87.6846053,0
Pitis C.,Powertech Lab Inc,Unknown,United Kingdom,2016-12-05,The impact of essentials of application engineering on conservation and energy efficiency projects,53.16917060617699,-4.1000956517182905,2
Labbafinejad Y.,School of Medicine (IUMS),Tehran,Iran,2016-12-01,Ergonomic Risk Factors and Their Association with Lower Back and Neck Pain among Pharmaceutical Employees in Iran,35.6892523,51.3896004,2
Li B.,Drexel University College of Engineering,Philadelphia,United States,2016-12-15,Assemblies of Microfluidic Channels and Micropillars Facilitate Sensitive and Compliant Tactile Sensing,39.9527237,-75.1635262,0
Kapur R.A.,Gloucestershire Hospitals NHS Foundation Trust,Cheltenham,United Kingdom,2016-12-08,Acoustic emission in orthopaedics: A state of the art review,51.8995685,-2.0711559,2
Liu Y.,Xidian University,Xi'an,China,2016-12-01,Electromagnetic-circuit co-simulation of very fast transient overvoltage in gas-insulated switches,34.261004,108.9423363,1
Mi R.,Fudan University,Shanghai,China,2016-12-28,Structure and properties of various hybrids fabricated by silk nanofibrils and nanohydroxyapatite,31.2312707,121.4700152,1
Ogila W.A.M.,College of Science,Cairo,Egypt,2016-12-01,The impact of natural ornamental limestone dust on swelling characteristics of high expansive soils,30.0443879,31.2357257,2
Ganguly S.,Purdue University,West Lafayette,United States,2016-12-01,Evaluating Spintronic Devices Using the Modular Approach,40.4258686,-86.9080655,0
Dijkstra A.,Carbougnères,St Eutrope-de-Born,France,2016-12-01,Questions begging for answers (Part III) – Interesterification,44.57919765,0.7055688481549822,2
Meng Z.,National University of Defense Technology China,Changsha,China,2016-12-01,A hypersonic aeroheating calculation method based on inviscid outer edge of boundary layer parameters,28.1450774,113.2384362,1
Zhang X.,Dalian University of Technology,Dalian,China,2016-12-01,Robust topology optimization for dynamic compliance minimization under uncertain harmonic excitations with inhomogeneous eigenvalue analysis,39.740278,122.255833,1
Biedermann T.,Kinderspital Zürich,Zurich,Switzerland,2016-12-01,Myelinated and unmyelinated nerve fibers reinnervate tissue-engineered dermo-epidermal human skin analogs in an in vivo model,47.3744489,8.5410422,2
Flores M.M.M.,Universidad Autónoma de Nuevo León,San Nicolas de los Garza,Mexico,2016-12-22,Implementation of control algorithms in a climatic chamber,25.7558021,-100.289648,14
Bertels F.G.A.,"Faculteit Luchtvaart- en Ruimtevaarttechniek, TU Delft",Delft,Netherlands,2016-12-01,Impact of pulsed jet actuators on aircraft mass and fuel consumption,52.0114017,4.35839,2
Han Y.S.,North University of China,Taiyuan,China,2016-12-01,A comparative study on the effect of dynamic compaction by flat bottom hammer and special shaped hammer,37.870009,112.5452739,1
Robeer M.,Universiteit Utrecht,Utrecht,Netherlands,2016-12-02,Automated Extraction of Conceptual Models from User Stories via NLP,52.0907006,5.1215634,2
Lu Z.,Shanghai Institute of Technical Physics Chinese Academy of Sciences,Shanghai,China,2016-12-14,A gait recognition based on link model of infrared thermal imaging,31.2312707,121.4700152,1
Idu M.,University Politehnica of Bucharest,Bucharest,Romania,2016-12-14,Optimized PIN devices by simulation,44.4361414,26.1027202,2
Guo C.X.,Southwest University,Chongqing,China,2016-12-27,Recent Advances in Soft Materials to Build and Functionalize Hard Structures for Electrochemical Energy Storage and In situ Electrochemical Molecular Biosensing,30.05518,107.8748712,1
Laut J.,NYU Tandon School of Engineering,New York,United States,2016-12-01,The Present and Future of Robotic Technology in Rehabilitation,40.7127281,-74.0060152,0
Gharghabi S.,Amirkabir University of Technology,Tehran,Iran,2016-12-29,Improving person recognition by weight adaptation of soft biometrics,35.6892523,51.3896004,2
Moraco A.,Universidade de São Paulo,Sao Paulo,Brazil,2016-12-08,Robustness analysis of extended participation factors to detect voltage fluctuations in distributed synchronous generation systems,-23.5506507,-46.6333824,9
Alnaeli S.M.,University of Wisconsin-Fox Valley,Menasha,United States,2016-12-07,On the evolution of mobile computing software systems and C/C++ vulnerable code: Empirical investigation,44.2022293,-88.4465361,0
Afshari H.,University of Manitoba,Winnipeg,Canada,2016-12-01,Design optimization for sustainable products under users' preference changes,49.8955367,-97.1384584,0
Zhou X.,School of Life Sciences,Lanzhou,China,2016-12-01,Proteins of well-defined structures can be designed without backbone readjustment by a statistical model,36.474436,103.733224,1
Machaca Arceda V.E.,Universidad Nacional de San Agustin de Arequipa,Arequipa,Peru,2016-12-09,Fast Face Detection in Violent Video Scenes,-16.3988667,-71.5369607,-1
Farahi N.,Waterloo Institute for Nanotechnology,Waterloo,Canada,2016-12-21,Nano- and Microstructure Engineering: An Effective Method for Creating High Efficiency Magnesium Silicide Based Thermoelectrics,43.4652699,-80.5222961,0
Soong Y.,"National Energy Technology Laboratory, Pittsburgh",Pittsburgh,United States,2016-12-01,CO<inf>2</inf>/brine/rock interactions in Lower Tuscaloosa formation,40.4416941,-79.9900861,0
Dimitrakopoulos E.G.,Hong Kong University of Science and Technology,Hong Kong,Hong Kong,2016-12-01,Closed-form rocking overturning conditions for a family of pulse ground motions,22.2793278,114.1628131,1
Yin W.,Liaoning Technical University,Fuxin,China,2016-12-15,Lag time study on nonlinear creep buckling of the isolated coal pillar,42.330278,122.015278,1
Wang Z.,Shanghai Institute of Optics and Fine Mechanics Chinese Academy of Sciences,Shanghai,China,2016-12-01,Flatness measurement of pitch lap for large continuous polisher,31.2312707,121.4700152,1
Cubrinovski M.,University of Canterbury,Christchurch,New Zealand,2016-12-01,Lateral spreading: Evidence and interpretation from the 2010–2011 Christchurch earthquakes,-43.530955,172.6364343,5
Raheel S.,American University of Science &amp; Technology,Beirut,Lebanon,2016-12-07,Improving the user experience using an intelligent Adaptive User Interface in mobile applications,33.88922645,35.50255852895232,2
Razali M.,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,Malaysia,2016-12-07,Mathematical Modelling of Mixed-Model Assembly Line Balancing Problem with Resources Constraints,3.4895509,103.390396,8
Fu N.,West China School/Hospital of Stomatology Sichuan University,Chengdu,China,2016-12-01,PCL-PEG-PCL film promotes cartilage regeneration in vivo,30.6598628,104.0633717,1
Duan Q.,North China Electric Power University,Beijing,China,2016-12-22,Design and simulation of multi-sensor insertion flowmeter adaptive to non-uniform velocity profiles,40.190632,116.412144,1
Ansari S.M.,Savitribai Phule Pune University,Pune,India,2016-12-12,Size and Chemistry Controlled Cobalt-Ferrite Nanoparticles and Their Anti-proliferative Effect against the MCF-7 Breast Cancer Cells,18.5213738,73.8545071,3
Sakiragaoglu O.,Griffith Health,Brisbane,Australia,2016-12-01,Inhibition of Telomerase Activity Using an EGFP-Intron Splicing System Encoding Multiple RNAi Sequences,-27.4689682,153.0234991,4
Murata K.T.,National Institute of Information and Communications Technology,Koganei,Japan,2016-12-01,A high-speed data transfer protocol for geostationary orbit satellites,35.7041083,139.5106759,1
Dragos-Lucian M.,Universitatea Tehnica Gh. Asachi din IasI,Iasi,Romania,2016-12-09,Photovoltaic power plant on the ENERED research platform of the electrical engineering faculty of Iasi,47.1615598,27.5837814,2
Barati-Harooni A.,"Islamic Azad University, Ahvaz branch",Ahvaz,Iran,2016-12-01,A model for estimation of permeability and free flowing porosity,31.3230637,48.67932,2
Wang C.C.N.,Asia University,Taichung,Taiwan,2016-12-16,A Comparison Study of Reverse Engineering Gene Regulatory Network Modeling,24.163162,120.6478282,1
Zhang P.,State Power Economic Research Institute,Beijing,China,2016-12-09,Optimal allocation method of dynamic VAR compensation based on a novel transient voltage stability index,40.190632,116.412144,1
Blümel C.,Humboldt-Universität zu Berlin,Berlin,Germany,2016-12-01,Enrolling the Toggle Switch: Visionary Claims and the Capability of Modeling Objects in the Disciplinary Formation of Synthetic Biology,52.510885,13.3989367,2
Gu L.l.,Nagoya Institute of Technology,Nagoya,Japan,2016-12-01,Mechanical behaviour of piled-raft foundations subjected to high-speed train loading,35.1851045,136.8998438,1
Wang J.,Curtin University,Perth,Australia,2016-12-01,Developing and evaluating a framework of total constraint management for improving workflow in liquefied natural gas construction,-31.9558933,115.8605855,15
Herbrechtsmeier S.,Universität Bielefeld,Bielefeld,Germany,2016-12-16,AMiRo: A modular &amp; customizable open-source mini robot platform,52.0191005,8.531007,2
Mayhew D.R.,Traffic Injury Research Foundation,Ottawa,Canada,2016-12-01,Better integrating driver education and training within a new graduated driver licensing framework in North America,45.4208777,-75.6901106,0
Binns I.C.,The University of North Carolina at Charlotte,Charlotte,United States,2016-12-01,Student Perceptions of a Summer Ventures in Science and Mathematics Camp Experience,35.2272086,-80.8430827,0
Dellgren C.,Odense Universitetshospital,Odense,Denmark,2016-12-15,Low constitutive cell surface expression of HLA-B is caused by a posttranslational mechanism involving Glu<sup>180</sup> and Arg<sup>239</sup>,55.3997225,10.3852104,2
Giȩtka T.,Bydgoszcz University of Science and Technology,Bydgoszcz,Poland,2016-12-01,Modeling of Railway Wheels Made of Austempered Ductile Iron,53.12971265,18.02944875572119,2
Zhao J.,Shandong University,Jinan,China,2016-12-09,Optimization of uncertainty load restoration strategy based on assessment of Conditional Value-at-Risk,36.6519754,117.1138479,1
Thomas A.,Boston University College of Engineering,Boston,United States,2016-12-16,Engineering frequency-correlated two-photon states using parametric down-conversion in integrated-optic nonlinear waveguide,42.3554334,-71.060511,0
Tziavos N.I.,University of Birmingham,Birmingham,United Kingdom,2016-12-01,Grouted connections on offshore wind turbines: A review,52.4796992,-1.9026911,2
Lee S.,"University of California, Los Angeles",Los Angeles,United States,2016-12-01,Calvarial Defect Healing Induced by Small Molecule Smoothened Agonist,34.0536909,-118.242766,0
Li Z.J.,Capital Normal University,Beijing,China,2016-12-01,Fungal endophytes of South China blueberry (Vaccinium dunalianum var. urophyllum),40.190632,116.412144,1
Engelsen N.J.,Stanford University,Stanford,United States,2016-12-16,Engineering spin-squeezed states for quantum-enhanced atom interferometry,37.427467,-122.1702445,0
Lei L.,Linköpings Universitet,Linkoping,Sweden,2016-12-01,On Power Minimization for Non-orthogonal Multiple Access (NOMA),58.4098135,15.6245252,2
Lugo-Vega C.S.,Western University,London,Canada,2016-12-15,Energy efficiency limits in Photo-CREC-Air photocatalytic reactors,42.9832406,-81.243372,0
